Flag,Time,Tweet,Source,Link,nTweets_in_Cluster,nSource,BestSim,AveSim,nFeatures,nClusters
1,"('2015-08-19 15:05:22',)",Former Subway Pitchman Jared Fogle to Plead Guilty to Child-Sex Charges ,wsj,http://t.co/ydxz86NMMw,5,4,0.993714973,0.973737113,120,112
0,"('2015-08-19 15:16:09',)","MT @jeff_jacoby: ‘Sesame Street' moves to HBO — i.e., the private sector — and everyone wins.  ",bostonglobe,http://t.co/S2EuNa3YqA,4,2,0.551455454,0.52928067,121,112
0,"('2015-08-19 15:26:49',)",Shanina Shaik’s bikini body secrets ,newscomauhq,http://t.co/mVob1v1Afd,5,4,0.484832302,0.464179806,119,109
0,"('2015-08-19 15:37:41',)",What happened to Matchbox Twenty? ,newscomauhq,http://t.co/iinj0OmOkW,5,2,0.4785431,0.461553479,119,107
0,"('2015-08-19 15:47:42',)",Shanina Shaik’s bikini body secrets ,newscomauhq,http://t.co/mVob1v1Afd,6,6,0.431142177,0.408497912,121,110
0,"('2015-08-19 15:58:35',)",.@HillaryClinton breaks with @POTUS on arctic drilling  ,bostonglobe,http://t.co/dEFDEsVyot,6,5,0.464676341,0.425041918,119,106
0,"('2015-08-19 16:09:03',)",Mapped: The countries with the most forest  ,telegraph,http://t.co/2cpF9dRbv6,9,8,0.375176869,0.337061901,122,108
0,"('2015-08-19 16:20:01',)",Robert Griffin III is an egocentric QB with no self-awareness ,usatoday,http://t.co/8Wk86lHUAe,4,4,0.576009614,0.522659676,116,101
0,"('2015-08-19 16:31:00',)",Mapped: The countries with the most forest  ,telegraph,http://t.co/2cpF9dRbv6,5,5,0.473844829,0.457619864,116,103
0,"('2015-08-19 16:40:25',)","Slow Club, which defined the Media Gulch neighborhood in 1990s, closing to become the Morris.
 ",sfgate,http://t.co/dW8Wn6azKE,7,7,0.425643314,0.396693537,114,102
0,"('2015-08-19 16:50:29',)",.@HillaryClinton breaks with @POTUS on arctic drilling  ,bostonglobe,http://t.co/dEFDEsVyot,5,4,0.528922799,0.473073361,115,102
0,"('2015-08-19 17:01:13',)",Hacked data from the Ashley Madison cheating site has been posted. #AshleyMadisonHack  ,usatoday,http://t.co/8xVhmwdIi3,6,5,0.973085741,0.806883046,115,102
0,"('2015-08-19 17:10:59',)",Hacked data from the Ashley Madison cheating site has been posted. #AshleyMadisonHack  ,usatoday,http://t.co/8xVhmwdIi3,6,5,0.974752668,0.805725568,116,103
0,"('2015-08-19 17:21:14',)",Hacked data from the Ashley Madison cheating site has been posted. #AshleyMadisonHack  ,usatoday,http://t.co/8xVhmwdIi3,5,4,0.982262887,0.828892996,116,101
0,"('2015-08-19 17:30:46',)","Can celebs be agents of change in the #blacklivesmatter cause? Yes, says one activist:  (Getty) ",usatoday,http://t.co/kR1KDzOQfM,4,3,0.522793463,0.51608918,116,101
0,"('2015-08-19 17:40:04',)",Hold on to your wide-angle lens: It’s #WorldPhotographyDay! ,usatoday,http://t.co/myHTSyG4lJ,4,4,0.521541897,0.509307725,117,103
0,"('2015-08-19 17:50:27',)",Documents detail the charges and guilty plea in former Subway pitchman Jared Fogle's child sex abuse case ,nytimes,http://t.co/fILwzIDYh0,4,4,0.924390812,0.862327205,114,99
0,"('2015-08-19 18:01:07',)",Longtime Ohio Congressman Louis Stokes dies at 90 ,time,http://t.co/p917pA8ex6,5,5,0.500594876,0.458700288,115,101
0,"('2015-08-19 18:11:46',)",Menorca has the white-sand beaches of Spain's Ibiza — without the thudding electronica  ,nytimes,http://t.co/NZn9eNjAm3,5,4,0.487438315,0.465144847,116,102
0,"('2015-08-19 18:22:32',)","Can celebs be agents of change in the #blacklivesmatter cause? Yes, says one activist:  (Getty) ",usatoday,http://t.co/kR1KDzOQfM,4,3,0.545040424,0.519974704,113,101
0,"('2015-08-19 18:33:28',)",How to search the Ashley Madison leak ,washingtonpost,http://t.co/i3NzKpY95s,4,4,0.900689077,0.837222637,109,96
0,"('2015-08-19 18:44:03',)",Martin Rowson on Germany approving the Greek bailout – cartoon ,guardian,http://t.co/PolzlLCfnj,6,5,0.438514703,0.422932548,108,93
0,"('2015-08-19 18:53:47',)","Ex-Subway pitchman Jared Fogle to admit to child-porn charges, report says  ",bostonglobe,http://t.co/2ZK103RgO9,6,4,0.924750385,0.823676565,109,95
0,"('2015-08-19 19:04:34',)",Watch: The evolution of the iPhone  ,telegraph,http://t.co/d7BPFpUvAS,6,6,0.432042619,0.420173255,107,93
0,"('2015-08-19 19:15:31',)","Ex-Subway pitchman Jared Fogle to admit to child-porn charges, report says  ",bostonglobe,http://t.co/2ZK103RgO9,6,4,0.92424859,0.84156152,107,95
0,"('2015-08-19 19:25:41',)","Ex-Subway pitchman Jared Fogle to admit to child-porn charges, report says  ",bostonglobe,http://t.co/2ZK103RgO9,6,4,0.919465684,0.829034515,103,91
1,"('2015-08-19 19:36:40',)",Don’t gloat about the Ashley Madison leak. It’s about way more than infidelity. ,washingtonpost,http://t.co/pyU7Vks1qM,5,4,0.96542626,0.894529226,103,91
0,"('2015-08-19 19:46:33',)",Cops hold grave fears for Jayde ,newscomauhq,http://t.co/r3lcnz7x61,7,6,0.408443532,0.38778562,102,89
0,"('2015-08-19 19:57:20',)",An outbreak from tainted scopes is suspected at Huntington Memorial in Pasadena ,latimes,http://t.co/Dpr5h4KbXk,5,4,0.505427518,0.46538754,104,90
0,"('2015-08-19 20:08:11',)",Arizona wallaroo hullabaloo recalls llama drama as pet marsupials hop off ,guardian,http://t.co/lKnYgr8fjX,6,5,0.439883156,0.425340314,103,88
0,"('2015-08-19 20:18:34',)",Live: Outgoing Red Sox general manager Ben Cherington discusses the transition ,bostonglobe,http://t.co/z4xj7h9j3I,5,4,0.480427875,0.465047531,101,87
0,"('2015-08-19 20:29:01',)",Cops hold grave fears for Jayde ,newscomauhq,http://t.co/r3lcnz7x61,5,5,0.511856593,0.465413784,98,86
0,"('2015-08-19 20:40:00',)",Ashley Madison hack fallout begins ,newscomauhq,http://t.co/gNUjUjOt7j,5,4,0.930738786,0.848460119,95,84
0,"('2015-08-19 20:50:25',)","RT @NYTNow: The top news, fast: Your Wednesday Evening Briefing is ready. ",nytimes,http://t.co/MuQUhZeoAX,5,5,0.483126667,0.466057711,91,79
0,"('2015-08-19 21:01:15',)",Strange cave in Wyoming is a paleontologist's playground filled with Pleistocene secrets: ,ap,http://t.co/bdyzx4Vca9,5,5,0.510806699,0.484402796,88,76
0,"('2015-08-19 21:11:07',)",Lawsuit accuses Costco of selling shrimp fed by slave labor in Thailand.  ,sfgate,http://t.co/L65tj0lcG6,5,4,0.497128994,0.470408834,94,81
0,"('2015-08-19 21:22:04',)",Working longer hours ‘increases stroke risk’ ,guardian,http://t.co/tp7NOjuDuZ,9,6,0.375482602,0.345652252,95,80
0,"('2015-08-19 21:32:04',)","Amy Poehler’s ""Difficult People"" slammed for Blue Ivy-R. Kelly joke: Here’s why it’s extremely meta ",washingtonpost,http://t.co/rK11Y97foS,4,4,0.542937431,0.528688552,92,78
0,"('2015-08-19 21:41:06',)",It's like your chocolate pudding cup grew up and started wearing Chanel  ,nytimes,http://t.co/sp101wpWVZ,7,5,0.457256225,0.400134442,92,78
0,"('2015-08-19 21:51:04',)",Downsizing to a retirement village ,newscomauhq,http://t.co/IYLNnitQq7,6,5,0.446596955,0.428652695,90,76
0,"('2015-08-19 22:01:49',)","RT @SamClench: ""You have our attention now, Mr Hayne."" Praise for Jarryd from @YahooSchwab and advice from @BuckyBrooks @newscomauHQ ",newscomauhq,,5,5,0.496492917,0.462692605,89,75
0,"('2015-08-19 22:12:03',)","Lands End labyrinth, originally created by Eduardo Aguilera in 2004, destroyed by vandals.
 ",sfgate,http://t.co/MnuQz3qlBQ,4,3,0.543787873,0.525668423,89,76
0,"('2015-08-19 22:20:14',)",Tim Tebow breaks up fight between Ravens and Eagles ,time,http://t.co/JlCCXQuEIN,4,3,0.547297588,0.523725595,87,73
0,"('2015-08-19 22:30:09',)","RT @nytimestravel: Summer in Burlington, Vt. is a time to eat well, milk a cow &amp; enjoy Lake Champlain. 36 Hours:  htt…",nytimes,http://t.co/AIqcnx9Akc,5,5,0.525279584,0.480108516,87,73
0,"('2015-08-19 22:40:43',)",Has a secret Nazi loot train been found? ,newscomauhq,http://t.co/KZr7d1r9B5,4,3,0.554128848,0.533752707,87,73
0,"('2015-08-19 22:50:08',)",RT @AP_Images: Brazilian #cowboys take on #bulls in unique #rodeo - #photos by Eraldo Peres:  #Brazil ,ap,http://t.co/FstBaVNhjy,5,5,0.498820704,0.480945552,85,71
0,"('2015-08-19 23:00:25',)","Amy Poehler’s ""Difficult People"" slammed for Blue Ivy-R. Kelly joke: Here’s why it’s extremely meta ",washingtonpost,http://t.co/rK11Y97foS,4,4,0.542395293,0.512923168,84,70
0,"('2015-08-19 23:10:20',)","As questions surround @HillaryClinton's emails, here are 9 of her most eyebrow-raising remarks  ",cnn,http://t.co/DefOklGgoa,3,3,0.640831239,0.599354744,82,72
0,"('2015-08-19 23:20:00',)","Burning bugs: Swarm of biting insects descends on #playa before #BurningMan.

 ",sfgate,http://t.co/p9FaPoCQdN,7,6,0.424922952,0.409993001,75,66
1,"('2015-08-19 23:30:37',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.994120245,0.984749147,76,67
1,"('2015-08-19 23:41:01',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.9943464,0.984452972,73,65
0,"('2015-08-19 23:50:18',)",Whistle while you eat with the Fred Sip &amp; Slide spoon  ,cnet,http://t.co/xla0C9bl46,6,6,0.460184012,0.422927311,72,65
1,"('2015-08-20 00:01:11',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.994129853,0.982182597,71,63
0,"('2015-08-20 00:08:04',)",‘You are not in university anymore!’ ,newscomauhq,http://t.co/h7G50Oz2lQ,6,6,0.446092604,0.420046753,70,63
0,"('2015-08-20 00:18:35',)",Whistle while you eat with the Fred Sip &amp; Slide spoon  ,cnet,http://t.co/xla0C9bl46,6,4,0.452896955,0.421931878,66,59
1,"('2015-08-20 00:26:55',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.995812008,0.985313021,67,61
1,"('2015-08-20 00:36:48',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.995684998,0.985091482,69,62
1,"('2015-08-20 00:45:23',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.99561409,0.983799846,71,63
1,"('2015-08-20 00:56:05',)",MORE: Sheriff: 3 firefighters killed in Washington state wildfire: ,ap,http://t.co/jvn6fqkTua,6,5,0.995844328,0.984293996,74,65
1,"('2015-08-20 01:05:07',)",#BREAKING 3 firefighters killed battling Washington state wildfire ,usatoday,http://t.co/LkpBEJUmTS,6,6,0.99565901,0.959369404,74,66
0,"('2015-08-20 01:15:16',)","RT @edatpost: KNIVES OUT: @JebBush attacks @RealDonaldTrump, calls him a long-term Democrat  (w @jdelreal)",washingtonpost,http://t.co/4bHIuXe3px,5,4,0.512006661,0.469429263,73,64
0,"('2015-08-20 01:25:41',)","Call Carly Rae Jepsen a pop star with depth (maybe)
 ",nytimes,http://t.co/oBU9ZJtOq4,3,2,0.630302437,0.606579144,73,62
0,"('2015-08-20 01:36:10',)","Opinion: With scholar's killing, ISIL steps up war on history.  ",ajenglish,http://t.co/hJjbr5GSBE,7,6,0.415197055,0.400177232,73,61
0,"('2015-08-20 01:46:06',)",Why some extroverted expats turn inward via @WSJExpat ,wsj,http://t.co/3XDDMwbk4T,7,4,0.440962044,0.398385828,72,60
0,"('2015-08-20 01:55:11',)",Read the statement by Senator Markey on the #IranDeal ,bostonglobe,http://t.co/iV2TdgYTjT,5,5,0.504870729,0.464869411,70,59
0,"('2015-08-20 02:06:07',)","Boy writes apology to library: “I am sorry that a page ripped when it fell out of my bunk.""  ",abc,http://t.co/srU3rfFki8,5,5,0.489054803,0.458508569,70,61
0,"('2015-08-20 02:16:06',)",You can now buy signed photos of Wilmer Flores crying in the Mets dugout ,usatoday,http://t.co/yMNXkptOdf,5,4,0.481542299,0.457766556,69,60
0,"('2015-08-20 02:25:07',)",Richo’s end of season predictions ,newscomauhq,http://t.co/7vyCeX8ZtC,5,5,0.509524737,0.478880416,68,58
0,"('2015-08-20 02:35:04',)",Dueling town halls: Jeb Bush vs. Donald Trump  ,nytimes,http://t.co/q0WcTmUr6a,4,3,0.977791498,0.924262121,64,57
0,"('2015-08-20 02:45:02',)",Thai Police: At Least 10 Involved In Bombing ,skynews,http://t.co/pK3RhHTCHq,4,3,0.564722351,0.534213453,65,56
0,"('2015-08-20 02:55:27',)",More than a quarter of properties auctioned ,newscomauhq,http://t.co/F18IJbfo9e,6,4,0.493934942,0.436270658,62,54
0,"('2015-08-20 03:06:06',)",See the most famous dogs in movies and television  ,time,http://t.co/EGTluoojrx,4,2,0.90255809,0.822934786,60,53
0,"('2015-08-20 03:17:04',)",Emu on the run in English countryside ,guardian,http://t.co/HR3Xl9WPgW,4,4,0.578151397,0.554084597,62,52
0,"('2015-08-20 03:27:40',)","Panti Bliss, Ireland’s queen of drag, becomes an accidental hero  ",nytimes,http://t.co/Gs6NjgtABD,4,4,0.537248001,0.525296214,62,53
0,"('2015-08-20 03:37:46',)",#OpenComics: untold stories – share your comics and graphic art via @GuardianWitness  ,guardian,http://t.co/5Tm15wfIoS,6,4,0.472676102,0.427321683,64,56
0,"('2015-08-20 03:48:30',)",The problem plaguing popular tourist site ,newscomauhq,http://t.co/gcHCDa0B38,3,3,0.634412246,0.611969628,64,56
0,"('2015-08-20 03:58:16',)","Cuomo joins call to curb topless women in Times Square
",nytimes,http://t.co/NdrVOZICVz,6,4,0.436724253,0.412091909,68,60
0,"('2015-08-20 04:08:16',)","Maureen McDonnell to appeals court: Yes, you can clear me and not my husband ",washingtonpost,http://t.co/bRr84dxiHZ,4,4,0.563131414,0.52130159,68,59
0,"('2015-08-20 04:18:21',)",Rafter’s cheeky dig at Kyrgios ,newscomauhq,http://t.co/tETezuxzXJ,5,5,0.507444756,0.47424823,71,62
0,"('2015-08-20 04:26:03',)",Meet the deer on death row:  ,thetimes,http://t.co/g6LehUjcGz,7,6,0.421087578,0.395209361,77,67
0,"('2015-08-20 04:37:01',)",Arrest of man in scuba gear leads to US-Mexico border tunnel that ends underwater in canal: ,ap,http://t.co/hbGZP03SIP,4,3,0.955650521,0.914006746,80,70
0,"('2015-08-20 04:46:02',)","Maureen McDonnell to appeals court: Yes, you can clear me and not my husband ",washingtonpost,http://t.co/bRr84dxiHZ,4,4,0.527135511,0.520331499,81,71
0,"('2015-08-20 04:55:02',)",Meet the deer on death row:  ,thetimes,http://t.co/g6LehUjcGz,4,3,0.571661481,0.525795265,83,73
0,"('2015-08-20 05:05:06',)",This is how you remove Candy Crush from Windows 10  ,time,http://t.co/uD3R3dpcnP,5,5,0.478583523,0.454574301,87,77
0,"('2015-08-20 05:16:02',)",This is how you remove Candy Crush from Windows 10  ,time,http://t.co/uD3R3dpcnP,3,3,0.623878698,0.60321468,85,75
0,"('2015-08-20 05:25:04',)",Rafter’s cheeky dig at Kyrgios ,newscomauhq,http://t.co/tETezuxzXJ,4,3,0.583577421,0.528239963,88,78
0,"('2015-08-20 05:35:09',)",Students are selling their futures ,newscomauhq,http://t.co/o5MDlZg4o0,4,3,0.532724991,0.509489224,87,78
0,"('2015-08-20 05:46:05',)",Strictly Come Dancing 2015: how to get tickets  ,telegraph,http://t.co/Cjyy1Q6ANX,3,3,0.958151684,0.884340414,88,78
0,"('2015-08-20 05:54:40',)",Students are selling their futures ,newscomauhq,http://t.co/o5MDlZg4o0,6,5,0.43871404,0.41604561,85,76
0,"('2015-08-20 06:05:22',)","'There is no silver bullet': Isis, al-Qaida and the myths of terrorism ",guardian,http://t.co/oW6zRWBcKA,5,4,0.50854558,0.45120854,87,79
0,"('2015-08-20 06:16:10',)",World’s weirdest business ideas ,newscomauhq,http://t.co/2ujEHh8alM,4,3,0.856047974,0.793465077,88,79
0,"('2015-08-20 06:27:06',)",Ashley Madison Cheaters Tricked By Bogus Sites ,skynews,http://t.co/rXQygNA49W,4,3,0.923312142,0.84753953,85,75
0,"('2015-08-20 06:37:47',)",Ashley Madison Cheaters Tricked By Bogus Sites ,skynews,http://t.co/rXQygNA49W,4,3,0.919385511,0.845350092,83,78
0,"('2015-08-20 06:47:58',)",Ashley Madison Cheaters Tricked By Bogus Sites ,skynews,http://t.co/rXQygNA49W,4,3,0.922608638,0.863271094,91,86
0,"('2015-08-20 06:58:55',)",‘My email is in the Ashley Madison database’ ,newscomauhq,http://t.co/qaHTtUjZWm,5,4,0.915782234,0.827669527,97,93
0,"('2015-08-20 07:08:24',)",‘My email is in the Ashley Madison database’ ,newscomauhq,http://t.co/qaHTtUjZWm,5,4,0.953538479,0.818858277,101,102
0,"('2015-08-20 07:19:09',)",RT @thei100: Here are 16 reasons to vote for Jeremy Corbyn  ,independent,http://t.co/cyoxnquCqX,5,2,0.949941833,0.853776138,106,107
0,"('2015-08-20 07:30:03',)",‘My email is in the Ashley Madison database’ ,newscomauhq,http://t.co/qaHTtUjZWm,5,4,0.963443604,0.826083848,112,113
0,"('2015-08-20 07:39:06',)",Bacon supplier fined for telling porkies ,newscomauhq,http://t.co/jnqls1Cbe5,5,4,0.508959395,0.460890332,116,120
0,"('2015-08-20 07:50:02',)",RT @thei100: Here are 16 reasons to vote for Jeremy Corbyn  ,independent,http://t.co/cyoxnquCqX,5,2,0.916128221,0.846472385,119,125
0,"('2015-08-20 08:00:24',)","So Emily wasn't too competitive...

#TheBachelorAU ",newscomauhq,http://t.co/MHA6BjCWBC,4,1,0.903248452,0.826224869,126,134
0,"('2015-08-20 08:10:00',)",Nazi gold train 'found in Poland' by treasure hunters  ,independent,http://t.co/vMuMfGNeIi,5,3,0.981405992,0.879831693,128,135
0,"('2015-08-20 08:20:32',)",Nazi gold train 'found in Poland' by treasure hunters  ,independent,http://t.co/vMuMfGNeIi,5,3,0.983637132,0.881336948,125,133
1,"('2015-08-20 08:31:00',)",North and South Korea exchange fire over border  ,thetimes,http://t.co/7EE89Yomsg,5,5,0.971722018,0.935008039,131,141
1,"('2015-08-20 08:41:34',)",North and South Korea trade artillery fire on their border ,time,http://t.co/KzlxSbjjy4,5,5,0.969269925,0.933731219,135,147
1,"('2015-08-20 08:52:20',)",North and South Korea exchange fire over border  ,thetimes,http://t.co/7EE89Yomsg,6,5,0.974136649,0.920641638,132,140
1,"('2015-08-20 09:03:19',)",North and South Korea exchange fire over border  ,thetimes,http://t.co/7EE89Yomsg,8,7,0.979440816,0.892506713,132,143
1,"('2015-08-20 09:14:17',)",North and South Korea exchange fire over border  ,thetimes,http://t.co/7EE89Yomsg,6,5,0.989073126,0.908332494,131,142
0,"('2015-08-20 09:22:55',)","The Ashley Madison data dump, explained
 ",nytimes,http://t.co/t6NXbRUdWh,5,5,0.941853519,0.854580543,134,147
0,"('2015-08-20 09:33:29',)",Why it could be costly to check if you are on the Ashley Madison leaked data list  ,skynews,http://t.co/mFTlI4E31E,5,5,0.940513184,0.83677136,134,144
0,"('2015-08-20 09:44:16',)",Why it could be costly to check if you are on the Ashley Madison leaked data list  ,skynews,http://t.co/mFTlI4E31E,5,5,0.933394547,0.823355792,135,145
1,"('2015-08-20 09:55:05',)",North and South Korea exchange fire  ,wsj,http://t.co/y2SW31Q0l5,5,5,0.980281138,0.942861196,138,144
1,"('2015-08-20 10:05:18',)",North and South Korea exchange fire  ,wsj,http://t.co/y2SW31Q0l5,5,5,0.976844871,0.935095228,136,146
1,"('2015-08-20 10:15:46',)",North and South Korea exchange fire  ,wsj,http://t.co/y2SW31Q0l5,6,6,0.981097897,0.919007791,139,150
0,"('2015-08-20 10:25:15',)",How to search the Ashley Madison leak ,washingtonpost,http://t.co/7jH2B801rO,6,4,0.929706366,0.820166656,144,160
1,"('2015-08-20 10:36:13',)",North and South Korea exchange fire  ,wsj,http://t.co/y2SW31Q0l5,5,5,0.979402809,0.927609308,142,155
0,"('2015-08-20 10:46:52',)",How to search the Ashley Madison leak ,washingtonpost,http://t.co/7jH2B801rO,5,3,0.95073258,0.890320848,139,151
0,"('2015-08-20 10:57:45',)",How to search the Ashley Madison leak ,washingtonpost,http://t.co/7jH2B801rO,5,3,0.966468145,0.877112192,136,149
0,"('2015-08-20 11:08:43',)",How to search the Ashley Madison leak ,washingtonpost,http://t.co/7jH2B801rO,6,3,0.974731163,0.872597228,139,152
0,"('2015-08-20 11:18:42',)",Washington’s August drama: Who’s in the Ashley Madison data dump? ,washingtonpost,http://t.co/2xOqCJzZBE,5,2,0.951942042,0.899637864,137,152
0,"('2015-08-20 11:29:06',)",Ed Miliband is growing a beard and the internet can't cope  Does this mean he's backing Corbyn? ,independent,http://t.co/7o92XUi3WC,5,2,0.961656351,0.92655549,133,148
0,"('2015-08-20 11:40:04',)",Meet the 15-year old presidential candidate who is polling 9% ,time,http://t.co/TmXWFrg2xD,5,4,0.816078776,0.746579023,137,153
0,"('2015-08-20 11:51:03',)",“Guardians of the Galaxy” is helping this 4-year-old with motor skill issues:  ,abc,http://t.co/LsFZOKXXre,5,4,0.823487009,0.744802236,137,154
0,"('2015-08-20 12:01:45',)",Washington’s August drama: Who’s in the Ashley Madison data dump? ,washingtonpost,http://t.co/2xOqCJzZBE,6,4,0.931277847,0.811045728,135,151
1,"('2015-08-20 12:12:37',)",Live video: Former president Jimmy Carter discusses cancer diagnosis ,bostonglobe,http://t.co/gSzGxdmzUX,7,6,0.98768283,0.95423822,136,153
0,"('2015-08-20 12:23:20',)","Rupert Murdoch just backed Jeremy Corbyn, sort of...  ",independent,http://t.co/UPH4SVhv22,6,3,0.904479953,0.835706449,138,159
0,"('2015-08-20 12:32:20',)","Rupert Murdoch just backed Jeremy Corbyn, sort of...  ",independent,http://t.co/UPH4SVhv22,6,3,0.90951351,0.839373497,138,164
0,"('2015-08-20 12:43:06',)","Rupert Murdoch just backed Jeremy Corbyn, sort of...  ",independent,http://t.co/UPH4SVhv22,6,3,0.91530547,0.853667681,144,170
0,"('2015-08-20 12:53:58',)","Rupert Murdoch just backed Jeremy Corbyn, sort of...  ",independent,http://t.co/UPH4SVhv22,6,3,0.945876884,0.880679328,147,174
0,"('2015-08-20 13:04:37',)",Banksy’s terrifying theme park ,newscomauhq,http://t.co/BlvECTKu1v,6,4,0.959902303,0.933337042,148,175
1,"('2015-08-20 13:15:36',)",Man Tasered At Gatwick Over EasyJet Luggage Row ,skynews,http://t.co/Br8jYYlCnU,6,5,0.982128157,0.939289463,150,175
0,"('2015-08-20 13:26:09',)",Welcome to Dismaland - the theme park straight out of Banksy's imagination  ,skynews,http://t.co/YHNeCLS0Fg,6,4,0.986853524,0.913795217,152,176
0,"('2015-08-20 13:36:49',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbQ7Hfa,6,5,0.931558868,0.798962432,153,179
0,"('2015-08-20 13:47:19',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbQ7Hfa,6,5,0.926456009,0.782016842,154,179
0,"('2015-08-20 13:58:12',)",The secret world of airline meals  ,telegraph,http://t.co/sN7VqWrvO4,6,5,0.860641591,0.780686097,156,181
1,"('2015-08-20 14:08:00',)",Former President Jimmy Carter says he has brain cancer:  ,sfgate,http://t.co/xYHLFSqsJn,5,5,0.941046573,0.904468073,158,183
0,"('2015-08-20 14:18:31',)",Donald Trump has been trying to scare the Pope  ,independent,http://t.co/4T5QS9fzbc,5,3,0.897842286,0.825438731,161,179
0,"('2015-08-20 14:29:24',)",The secret world of airline meals  ,telegraph,http://t.co/sN7VqWrvO4,5,4,0.82752464,0.777194488,161,174
1,"('2015-08-20 14:40:06',)","Jimmy Carter says doctors found cancer on his brain, and he'll start radiation therapy today  ",nytimes,http://t.co/eOV0uNAgF9,6,6,0.941787365,0.898996515,162,171
0,"('2015-08-20 14:51:05',)",Donald Trump has been trying to scare the Pope  ,independent,http://t.co/4T5QS9fzbc,6,3,0.882685746,0.797792208,155,161
0,"('2015-08-20 15:01:37',)",RT @TheFix: Donald Trump is a legit candidate; these new polls prove it.   ,washingtonpost,http://t.co/ezWYbt5Q7J,6,3,0.837786594,0.78882686,151,155
0,"('2015-08-20 15:12:24',)",Here are 16 reasons to vote for Jeremy Corbyn  ,independent,http://t.co/56Dvd8cv82,4,2,0.905067926,0.864304389,155,163
0,"('2015-08-20 15:22:50',)",RT @TheFix: Donald Trump is a legit candidate; these new polls prove it.   ,washingtonpost,http://t.co/ezWYbt5Q7J,6,4,0.856274245,0.788243953,152,160
1,"('2015-08-20 15:33:19',)","Greek Prime Minister Alexis Tsipras will resign tonight, officials have said  ",skynews,http://t.co/iWEU2JoQux,6,5,0.955321981,0.885490875,148,155
1,"('2015-08-20 15:44:17',)","Greek Prime Minister Alexis Tsipras will resign tonight, officials have said  ",skynews,http://t.co/iWEU2JoQux,5,4,0.958581559,0.924521053,146,151
1,"('2015-08-20 15:55:12',)","RT @nytimesworld: Greek Prime Minister Alexis Tsipras to call new elections, minister says  ",nytimes,http://t.co/XHKZj4cOMY,5,5,0.96384906,0.931939063,150,151
1,"('2015-08-20 16:06:05',)","RT @nytimesworld: Greek Prime Minister Alexis Tsipras to call new elections, minister says  ",nytimes,http://t.co/XHKZj4cOMY,5,5,0.96868181,0.91572235,146,148
0,"('2015-08-20 16:16:08',)","Jeremy Corbyn is no Trotskyist, Tom Watson insists ",guardian,http://t.co/uZrxkMNdYV,4,2,0.941187733,0.926588186,140,142
1,"('2015-08-20 16:27:04',)",Breaking: Greek Prime Minister Alexis Tsipras has announced his resignation and called for early elections ,latimes,http://t.co/DJ4IcRduOB,5,4,0.969171774,0.932412055,136,137
1,"('2015-08-20 16:37:36',)",Breaking: Greek Prime Minister Alexis Tsipras has announced his resignation and called for early elections ,latimes,http://t.co/DJ4IcRduOB,5,4,0.970390823,0.931204698,133,133
1,"('2015-08-20 16:48:02',)",Breaking: Greek Prime Minister Alexis Tsipras has announced his resignation and called for early elections ,latimes,http://t.co/DJ4IcRduOB,5,4,0.972693844,0.933140917,135,133
1,"('2015-08-20 16:58:50',)",Breaking: Greek Prime Minister Alexis Tsipras has announced his resignation and called for early elections ,latimes,http://t.co/DJ4IcRduOB,5,4,0.974448195,0.938039681,137,136
1,"('2015-08-20 17:09:25',)",Breaking: Greek Prime Minister Alexis Tsipras has announced his resignation and called for early elections ,latimes,http://t.co/DJ4IcRduOB,5,4,0.966148952,0.925640719,139,138
1,"('2015-08-20 17:20:07',)",BREAKING: Sheriff's investigators to recommend manslaughter charge for Caitlyn Jenner in fatal crash.,ap,,7,6,0.989305195,0.922442026,133,132
1,"('2015-08-20 17:30:47',)",Investigators recommend manslaughter charge for Caitlyn Jenner in fatal car crash  ,bostonglobe,http://t.co/pgzzxAIFQ0,6,5,0.989094279,0.949960628,131,135
1,"('2015-08-20 17:41:33',)",Investigators recommend manslaughter charge for Caitlyn Jenner in fatal car crash  ,bostonglobe,http://t.co/pgzzxAIFQ0,6,5,0.989505532,0.949433231,128,130
1,"('2015-08-20 17:52:26',)",Investigators recommend manslaughter charge for Caitlyn Jenner in fatal car crash  ,bostonglobe,http://t.co/pgzzxAIFQ0,6,5,0.988047166,0.946326902,127,128
1,"('2015-08-20 18:03:05',)",Investigators recommend manslaughter charge for Caitlyn Jenner in fatal car crash  ,bostonglobe,http://t.co/pgzzxAIFQ0,6,5,0.989831312,0.949628215,125,124
